name,C2A1,C3A1,C4A1,C5A1,C6A1,C9A1,C10A1,C1A1,C7A1,C8A1,C11A1,C12A1,C13A1,C14A1,GeneName,Biotype
MST1R,2.685622166,1.669366262,2.346623398,2.684796691,3.733961491,1.859214504,1.846464813,1.743713214,0.971263055,2.317797155,1.020127026,1.018955744,1.239175792,1.12752054,MST1R,protein_coding
MSTN,0,0,0.026755751,0.051665044,0.02453828,0,0,0,0,0.024356756,0.024231861,0.025817641,0,0,MSTN,protein_coding
MSTO1,19.90028563,12.88056289,10.64724511,8.341564307,6.312610456,10.39845087,10.23860418,10.78701517,10.99108349,12.40128505,11.07145759,13.387244,11.63555252,9.047529697,MSTO1,protein_coding
MSX1,0.548879472,0.548479421,5.95030959,3.257001771,1.976608379,0.545283084,3.914235153,4.985864524,1.675877751,4.09458004,1.018396041,2.396134114,3.862081929,0.864102594,MSX1,protein_coding
MSX2,1.956686979,1.881938565,1.221366733,2.070190546,0.796545356,1.38500474,1.713797677,3.08746399,1.442365633,1.704845212,1.376547554,1.257112722,1.491516132,1.13286431,MSX2,protein_coding
MT3,39.20484464,71.22958216,109.4223644,48.36834814,10.2771782,41.45597812,146.9580284,204.8443329,96.50083845,27.30308328,42.98333634,56.13220879,155.9315579,54.7066332,MT3,protein_coding
MT4,615.2714852,654.4982549,850.1235902,498.6861604,166.7184543,384.7918056,1155.310563,1228.706182,854.3861742,235.17069,400.0367463,319.3178556,895.5701243,542.4397073,MT4,protein_coding
MTA1,16.86368727,15.10266637,16.53078277,15.96037443,14.91051344,13.92267875,15.54404242,16.90225795,14.72892261,18.68654578,16.10517965,15.23879771,15.10362368,17.15218213,MTA1,protein_coding
MTA2,24.91295483,11.55829861,14.98740743,14.95911449,9.148038586,11.71758686,18.32203465,12.26267936,8.589766143,19.47438747,14.88055478,14.4374901,11.97762782,11.74650236,MTA2,protein_coding
MTA3,1.711391018,1.830455286,1.975462193,1.400527439,1.925519923,2.118814269,1.168104084,1.321971119,1.784793256,2.04159,1.737256933,1.832529036,1.737195301,1.973121582,MTA3,protein_coding
MTAP,11.47446981,10.5654457,13.69483603,10.28812577,6.809121861,9.057439014,5.306495539,6.281646375,9.042179504,9.280150156,11.18359652,7.832289027,7.332873978,11.61296439,MTAP,protein_coding
MTBP,0.31501804,0.524647399,1.223504792,0.731272748,2.582617482,0.591135272,0.905563654,0.516665861,0.516032344,0.937007971,0.897025772,1.199346054,1.600850465,0.886010462,MTBP,protein_coding
MTCH1,2.212694505,1.929628007,2.089877986,1.424455152,2.028417565,2.179225995,2.387836161,1.474956671,2.127673202,2.076105267,2.087049742,2.031938074,1.68757173,2.031172865,MTCH1,protein_coding
MTCH2,44.76749788,44.20857651,40.5022673,42.26467907,33.50063794,39.03262504,57.3429584,29.43507105,35.77761389,47.51162127,42.18655302,58.98983709,68.34985799,40.05222697,MTCH2,protein_coding
MTCL1,3.393600468,3.391127041,2.040639609,2.144251891,1.523188719,3.42899496,2.076145345,3.413355571,2.513094746,2.637071191,3.725439604,2.087111921,1.707968817,3.93661974,MTCL1,protein_coding
MTDH,22.29612344,25.86473715,28.21708105,34.34224318,29.76740684,25.20320949,17.8750889,28.89530963,26.63714664,25.25028415,28.62057423,26.67717307,28.61545963,27.95616659,MTDH,protein_coding
MTERF2,1.532526261,2.035417396,2.367967426,1.558812785,2.803485679,1.271949314,1.191984244,0.533204058,2.221993898,3.586215795,1.793661495,2.160308574,1.922342582,3.364223044,MTERF2,protein_coding
MTERF3,13.2329851,15.29682258,14.0762943,13.63252635,13.30812139,17.50244304,10.84648629,9.525501989,10.96676988,10.87622823,15.85688926,19.99682834,15.92889359,11.38630882,MTERF3,protein_coding
MTERF4,11.81258694,7.786657318,8.0963188,8.933655567,7.071723316,8.678122271,13.53640711,7.831565906,4.33410512,7.470657477,7.133060744,7.91873748,8.086876007,6.41545375,MTERF4,protein_coding
MTF1,6.800811442,7.304907454,8.458353593,8.637241219,9.390463531,8.223900924,7.612649815,12.57592849,8.759734362,6.895865179,6.674913063,8.884551581,12.4018646,8.56016504,MTF1,protein_coding
MTF2,7.276151892,7.694477187,6.432544041,5.691490217,6.410122127,7.709802268,4.196943278,5.495904764,7.574669974,7.166780587,6.982213591,6.466403481,5.869517034,10.31647792,MTF2,protein_coding
MTFMT,14.06552574,9.697525349,10.29199674,19.08404128,16.8151959,17.93960408,7.713673248,14.91274937,16.26477377,7.693902319,12.74712861,9.799600524,15.74306833,15.15074684,MTFMT,protein_coding
MTFP1,2.759858755,3.108050055,3.79177985,4.69351455,3.834192575,2.872336245,4.722382186,3.478481976,1.689140901,2.433960308,4.314636434,2.626854088,3.214057521,2.312173707,MTFP1,protein_coding
MTFR1,67.23979219,43.75562117,80.71834892,67.6736707,49.10834842,60.6358876,44.06862338,51.30338352,41.90868363,48.76020393,52.77232332,65.86960676,84.30110258,65.87414012,MTFR1,protein_coding
MTFR1L,42.2021145,35.36560359,33.92009288,34.31329587,31.52143674,31.37371707,37.6271616,38.21583179,36.13654957,30.8377692,34.22430141,43.0622552,41.91117466,28.03474315,MTFR1L,protein_coding
MTFR2,0.964320726,1.101277578,2.04847404,0.944615999,0.504725359,0.848516295,0.653417803,0.785344735,0.499935635,1.335977641,1.606028599,0.619547156,0.813826381,1.246467097,MTFR2,protein_coding
MTG2,4.509381538,6.689817776,6.389750831,5.091503647,4.624599093,6.202848463,3.926248238,3.001521122,4.799258197,6.552691656,6.379645458,9.582855785,7.502674416,4.483662844,MTG2,protein_coding
MTHFD1,7.937891431,8.594175732,10.01042625,8.504661183,5.122044737,7.455511405,4.944637224,6.628066485,7.325979883,7.825735816,6.684353895,9.38657517,8.2676262,8.413092308,MTHFD1,protein_coding
MTHFD1L,9.313411648,11.18196956,11.66824851,7.187826395,7.93442039,8.930035467,6.721538773,8.811508873,9.388515572,6.901225771,6.18718666,7.380885098,8.414539738,9.899736526,MTHFD1L,protein_coding
MTHFD2,3.914394263,7.658732039,19.38270254,20.58175071,2.81206953,5.32660197,6.666383276,17.27890252,4.625726428,6.579415151,5.8183802,15.42742101,9.810215675,4.535296094,MTHFD2,protein_coding
MTHFD2L,2.692284267,4.713812044,7.813735087,8.850776254,7.35349605,5.509308988,5.258788902,5.411228578,6.367449839,4.416651662,7.146038556,7.934006274,14.09816657,5.031635366,MTHFD2L,protein_coding
MTHFR,24.27875237,21.30522647,17.83219598,21.02702877,16.3373811,17.31795768,25.65275378,11.65585724,23.61390844,26.94360369,22.76375116,21.05050459,16.86329239,19.42155322,MTHFR,protein_coding
MTHFS,0.960043698,0.504917879,0.492836058,0.797799376,0.500708186,0.787308789,0.550427157,0.349238696,0.461440686,0.776401092,0.630765057,0.455622747,0.496656912,0.458333766,MTHFS,protein_coding
MTHFSD,8.345462886,7.741039107,10.67286203,7.457793828,13.06377978,10.22405782,8.229824228,9.486232444,8.785299405,7.485404136,7.409409831,11.26039183,8.237096614,8.183134256,MTHFSD,protein_coding
MTIF2,11.69137707,14.6295086,14.67908245,13.52734959,15.15324316,15.59639064,13.29714923,13.29709483,18.22799446,12.54477719,11.29084283,17.05509932,18.85674753,12.83947413,MTIF2,protein_coding
MTIF3,9.54280251,9.915006173,9.263238212,9.776983657,9.731228072,10.47919155,8.241909139,5.214594752,9.811003896,8.681817425,8.351296167,9.87292497,10.21346281,9.543395077,MTIF3,protein_coding
MTLN,6.464103062,3.722361318,6.443685492,4.225816388,8.251200568,6.85712152,12.16489348,5.353605258,3.976004737,4.427114427,5.175185751,4.809962975,6.681175,4.248511838,MTLN,protein_coding
MTM1,5.165449927,5.926802125,5.59255824,6.219927108,5.31514461,6.312327873,3.104452985,6.119336186,6.000554251,3.913577286,6.316903386,5.971606187,5.150477269,6.905746848,MTM1,protein_coding
MTMR1,17.08971149,20.37644947,22.13956145,19.05108232,20.94469291,21.80397329,17.33786615,17.95754204,23.60662094,19.78917662,20.11432276,24.27571686,20.3133471,21.76137766,MTMR1,protein_coding
MTMR10,12.24009403,14.86166707,15.3465367,11.07586895,15.37808491,14.40620029,10.27603736,19.1875586,15.49446565,10.64962664,10.40634562,12.43195608,10.94725397,16.47385264,MTMR10,protein_coding
MTMR11,19.53135333,10.00877841,7.68770618,6.081031509,9.195461873,12.3344131,14.23885355,5.353106412,6.24742526,11.38294777,9.521035069,7.239409016,5.408066272,7.597159767,MTMR11,protein_coding
MTMR12,4.905724254,6.493604579,5.895343125,5.816469093,7.003926063,6.190140523,3.483776646,6.437814074,6.407190047,5.190598623,6.998248001,5.651297253,5.505080627,7.325286581,MTMR12,protein_coding
MTMR14,7.057823266,6.194920893,5.697607607,6.352556005,3.85029433,5.179724831,5.723334131,5.113564515,4.020067325,5.379440539,4.936488304,5.46379577,4.786207297,4.503204078,MTMR14,protein_coding
MTMR2,11.18062323,13.8753258,13.52974647,15.47416176,13.96341677,14.12266094,10.82842322,12.2016517,15.64172581,12.04547792,12.05634059,14.35979776,17.91282631,14.36739862,MTMR2,protein_coding
MTMR3,6.963192015,4.493934669,5.703448934,4.934762818,5.528182199,4.546926975,5.634246072,5.861635759,3.88127338,5.536084627,4.582870052,4.727608846,4.089476998,4.55541499,MTMR3,protein_coding
MTMR4,7.577412396,5.867417956,8.196310526,7.247390528,6.083914259,5.711809251,6.799342884,6.145094671,6.212990912,5.486012463,5.265627555,7.527709639,7.751632989,5.969854941,MTMR4,protein_coding
MTMR6,6.238596213,6.527761777,7.72202798,6.014844545,7.104474439,6.716021078,5.544878729,8.273383616,7.158351258,6.532303503,6.882828105,6.396926324,6.147383624,8.45334339,MTMR6,protein_coding
MTMR7,0.641155591,0.56380569,0.626106641,0.65945707,0.43066198,0.840780055,0.262640596,0.822399479,0.814370645,0.440429948,0.799018699,0.508038669,0.525386002,0.621561369,MTMR7,protein_coding
MTMR8,6.773579266,7.914354911,7.561699933,7.344337945,7.03430679,6.834214651,5.732786782,6.38228865,7.17453019,6.251185237,7.118085413,7.636149556,6.934463463,8.793970416,MTMR8,protein_coding
MTMR9,10.04954772,10.93846452,10.94804442,10.25768013,8.149124259,8.985330632,7.548373814,10.85749327,10.83319318,8.645562314,7.98220232,9.800508165,9.534351699,8.566816295,MTMR9,protein_coding
MTMR9LP,13.42147142,8.359280439,12.19548789,6.526855201,7.316539325,7.953028158,11.93225587,5.611786466,6.341218711,9.328522878,9.245400996,10.40499517,6.758037844,8.471859151,MTMR9LP,protein_coding
MTNR1A,0,0,0,0,0,0,0.016012747,0,0,0.015005674,0,0,0,0,MTNR1A,protein_coding
MTNR1B,0,0,0,0.043029495,0.081747324,0.35908886,0,0.040884928,0.13663951,0,0.201816289,0,0,0,MTNR1B,protein_coding
MTO1,11.31892182,10.58552209,10.00120177,8.445179466,10.5093298,11.97811132,11.9813914,7.875678498,13.12498631,11.57333094,9.967331244,11.57528867,10.51481582,10.95234183,MTO1,protein_coding
MTOR,5.443664497,5.897182909,6.701933555,5.839064385,6.178401779,5.731977662,5.618074252,5.579970545,5.540509934,5.353438652,4.941508111,5.553653136,6.053376468,6.572983431,MTOR,protein_coding
MTPAP,13.65140029,15.07039655,16.16368414,17.26273815,14.97636716,13.41328368,12.72644832,14.59117136,20.59194345,14.2440796,15.2238412,17.25279403,21.19858001,17.37336124,MTPAP,protein_coding
MTPN,40.23741148,67.44772926,88.97341528,103.1728642,94.65656577,65.17077971,34.41615654,82.79830783,71.10278014,63.11148006,83.06698624,69.79986158,93.70313683,77.84310238,MTPN,protein_coding
MTR,10.16984272,10.59531286,9.351075921,8.586381926,10.52852223,11.70168658,5.648275336,7.948442724,12.22346312,8.783536123,10.8427846,9.995108595,8.274962342,15.57626785,MTR,protein_coding
MTRF1,13.93286421,14.50705652,11.93445024,11.71332419,15.99106854,15.83698199,14.71800536,9.964819202,13.06166985,16.82308508,14.02826672,13.69397237,11.94327351,14.54227786,MTRF1,protein_coding
MTRF1L,7.510277658,7.447949217,6.8188011,6.461595824,7.730231349,7.432806915,7.145338583,7.877162749,6.839566584,7.558094375,5.403631126,7.28033869,7.372887097,8.028444866,MTRF1L,protein_coding
MTRR,3.583210373,4.206030846,4.375619711,3.369649611,3.567089503,4.756672894,3.37350723,3.313210334,4.365284827,3.746188841,4.434633738,4.238956518,4.100021472,4.045070895,MTRR,protein_coding
MTSS1,10.74322326,6.98285469,7.497640124,14.66182845,8.958117938,7.876682861,10.42217595,15.22311767,10.77811629,11.42591359,12.69538833,5.148269707,11.76592092,9.891382352,MTSS1,protein_coding
MTSS1L,35.46731201,26.6918508,38.54294089,31.05287765,23.71611051,28.88988312,32.52827334,18.37729445,20.80256797,32.21796645,22.77946046,27.786107,22.13797974,23.08642548,MTSS1L,protein_coding
MTTP,0,0,0,0.042733163,0.040592176,0,0,0,0,0,0,0,0,0.028641779,MTTP,protein_coding
MTTPL,0,0,0.097622336,0.056552278,0.035812624,0.104875313,0,0.017911247,0.079813734,0.088869244,0.053048128,0.037679801,0.083823078,0.018952,MTTPL,protein_coding
MTURN,3.200053973,3.948932405,2.265922291,4.680228608,6.865054553,6.206787852,3.931479571,4.974399647,4.055366109,3.468709624,5.084496074,3.187248946,2.942638726,7.090874956,MTURN,protein_coding
MTUS1,3.489760732,3.464803396,2.623880572,2.230942547,2.756442153,3.7825737,2.750418687,4.167199538,4.36251927,3.410150727,3.172873863,3.316465304,2.217365561,3.82746759,MTUS1,protein_coding
MTUS2,0.222558019,0.358304357,0.507662017,0.615992688,0.264252559,0.184249805,0.419851899,0.270618854,0.434683435,0.774402823,0.52811864,0.158874283,0.164935975,0.499436274,MTUS2,protein_coding
MTX2,18.4107747,27.52545591,40.5992985,28.09974397,27.84201109,27.45860333,34.87119803,19.65296183,28.08805744,23.64047455,27.82559477,40.940482,44.05786083,27.54058792,MTX2,protein_coding
MTX3,4.928947199,6.610344513,7.160871149,5.576188885,5.544329383,6.893969971,3.985017697,6.635222386,6.159791947,5.912787615,6.420201047,7.586887345,7.662647928,7.352596777,MTX3,protein_coding
MUC1,0.157706215,0.098494544,0.525015672,0.021120815,0.18056372,0.097920554,0.212507198,0.060204496,0.290631596,0.298713311,0.475490546,0.105543245,0.093917265,0.488387712,MUC1,protein_coding
MUC13,0.658655367,0.530196774,0.365452085,0.82329767,1.731680819,0.363522056,0.473349367,0.204878916,0.995950206,0.29571967,0.330978713,0.587731009,0.226629113,0.354736854,MUC13,protein_coding
MUC16,0,0,0,0,0,0,0,0,0,0,0,0,0.006452765,0,MUC16,protein_coding
MUC2,0.019531714,0.015613983,0.004334835,0.008370516,0.019877855,0.034926728,0.021054997,0.019883334,0.017720297,0.011838485,0.031407413,0.025097082,0.011166273,0.025246413,MUC2,protein_coding
MUC4,0.048355248,0.024160002,0.042927521,0.015542352,0.00984244,0,0.031275891,0.05414834,0.010967667,0.034193704,0.014579301,0.103555991,0.06450424,0.026043041,MUC4,protein_coding
MUC4L,0.190860362,0.079467189,0.167671908,0.110764277,0.00809345,0.086904491,0.042863668,0.161913606,0,0.064268621,0.079923837,0.017030842,0.037887079,0.034264355,MUC4L,protein_coding
MUC5ACL,0.00501709,0,0.002783711,0,0,0,0,0,0.002844871,0,0,0.002686108,0,0,MUC5ACL,protein_coding
MUC5L,0.042612487,0.042581429,0.102454536,0.030436695,0.043367666,0.049388827,0.061247793,0.086759238,0.060407039,0.07174475,0.074945706,0.106467066,0.050753209,0.0191251,MUC5L,protein_coding
MUL1,11.23086756,7.987314177,8.420808587,7.949569584,7.208045693,7.404681492,11.45234576,5.56202498,6.961151969,7.461354644,7.355304055,7.29494561,7.487582258,7.628979339,MUL1,protein_coding
MUL1L,18.62993306,14.85474887,17.13477271,15.95268309,17.44718963,15.2683934,23.41711014,8.518527909,13.07904417,16.88214201,15.59072748,15.53271117,14.52994613,14.385453,MUL1L,protein_coding
MUM1L1,12.59241152,10.48602795,11.58004889,10.80570537,9.809451913,9.20867864,8.903026325,7.873463569,9.300086923,12.21036883,11.4837321,9.530177655,10.10981382,10.80094303,MUM1L1,protein_coding
MURC,0,0.169980709,0.117977316,0,0.064919732,0.084495062,0.022921399,0.151521126,0,0.021479828,0.235066538,0.045536318,0.425463403,0.137421797,MURC,protein_coding
MUSK,0.179397136,0.142493791,0.137821467,0.068997093,0.107673269,0.086825948,0.163636305,0.079606525,0.125199558,0.153344899,0.087836763,0.068957348,0.127105841,0.227922291,MUSK,protein_coding
MUSTN1,12.49771662,33.30295376,10.3732679,32.11437242,11.99534421,38.9634947,23.22075027,28.03132977,50.58604621,21.45242258,28.28636589,15.66713804,15.58719795,23.96888038,MUSTN1,protein_coding
MUT,15.50928296,13.77598135,12.80782683,10.86308399,11.17533321,15.74607365,14.8612049,7.302686103,14.31633864,15.80906875,15.10371723,14.91204411,10.27187315,16.96490282,MUT,protein_coding
MUTYH,4.992355965,2.932927195,4.687670547,2.997686344,1.954165581,2.779581188,3.518811012,2.680737175,2.146465443,4.405911564,3.115189163,3.084075996,3.423907825,3.043332837,MUTYH,protein_coding
MVB12A,27.41254715,18.44580151,20.45341161,18.80023624,20.75502425,18.20104335,22.90756273,16.17537702,15.54390203,18.08911088,20.85688663,20.09134957,18.37848699,18.75237765,MVB12A,protein_coding
MVB12B,13.02843759,11.26711905,13.35888321,10.60075568,11.0644147,10.12391319,10.59117877,9.937607146,9.354281139,16.2254018,11.81353173,12.39756269,10.79758695,11.87357554,MVB12B,protein_coding
MVD,14.06330367,10.15791376,14.54574135,12.44700836,12.40678861,9.681101032,17.87903566,7.936308681,9.231234719,9.18800004,10.90761248,16.736493,11.76139054,7.409520645,MVD,protein_coding
MVK,9.647399415,6.050869218,7.345888383,5.168114482,6.998200358,7.697937725,8.906213692,4.80605886,6.023285018,7.231545334,7.400756838,8.269714685,6.943163101,10.61284228,MVK,protein_coding
MVP,73.21799499,50.40998807,46.90993683,54.27534436,46.01683533,52.40899103,72.1487854,37.31699801,33.91610748,54.98267765,57.34879876,45.38874363,41.76340438,44.18795286,MVP,protein_coding
MX1,15.02588139,1.641770868,6.854262918,3.72109226,1.799078836,2.851190449,1.580542023,1.577274295,1.120305245,3.52952191,8.412785459,4.487234558,3.556994314,11.27923516,MX1,protein_coding
MXD1,5.907263735,3.954000521,4.437632462,5.306776925,5.683508329,3.247919241,4.946144987,5.527949639,2.991594793,6.180096402,3.962619833,4.687707177,4.291665948,4.53423047,MXD1,protein_coding
MXD3,1.831956672,0.887574036,0.52362743,2.200669599,0.395483585,0.799676431,1.137024137,0.81944179,0.818437019,1.121594185,0.808986146,0.980814366,1.137251009,0.986650349,MXD3,protein_coding
MXD4,17.15561996,19.80715899,16.65591384,11.88236964,15.27549965,21.55893518,10.71967264,8.589748102,17.36954945,20.44109409,23.99359258,13.559794,10.83411683,22.93035919,MXD4,protein_coding
MXI1,14.06242667,13.64767154,10.89807758,12.55855241,17.67908598,14.72212901,11.70613372,13.3480742,17.56454152,13.92129861,12.22259335,9.309836558,9.743303634,12.05726146,MXI1,protein_coding
MXRA5,27.66815941,32.1052883,13.93985325,3.416037883,9.891768208,14.43615968,3.35671667,10.19252153,3.000136656,5.162020473,7.633782663,1.789679479,6.745470511,12.73416944,MXRA5,protein_coding
MXRA7,79.99708126,84.37641795,153.5498515,171.2537649,230.1557455,134.1790136,209.6474188,152.6168598,90.09726244,113.5768577,129.4311451,120.3890451,196.804554,128.7260093,MXRA7,protein_coding
MXRA8,17.29114062,26.50377477,12.0883325,15.47301809,9.250203165,48.47139732,16.15979272,16.44678708,23.27550477,16.92818399,41.40456147,9.692234426,13.27357289,33.54971317,MXRA8,protein_coding
MYADML2,0,0.066364058,0.39305246,0.56923479,1.599616384,0.197931938,0.167047968,0.045072036,0.075316519,1.274699109,0.111242351,0.379271256,0.780452845,0.071536495,MYADML2,protein_coding
